,^NSEI,^BSESN,SBIN.NS,HDFCBANK.NS,ICICIBANK.NS,TATAMOTORS.NS,MARUTI.NS
,Close,Close,Close,Close,Close,Close,Close
2014-01-17,6251.477490150001,21004.78066414998,140.98148340000006,641.6591919500003,150.96039279999974,365.64391475000014,1713.3666138500025
2014-01-20,6252.449999900002,21009.981738349983,140.49772485000008,641.9290039500003,150.57920689999975,365.6069900000001,1712.2096741500027
2014-01-21,6254.719995050002,21020.90214849998,140.08387595000005,642.8347870500003,150.43250584999973,366.2052123500001,1712.8359437000024
2014-01-22,6258.2475097000015,21036.15009769998,139.61754295000006,643.7887574000003,150.3556259499997,366.86748195000007,1713.7466737000025
2014-01-23,6261.585009700002,21051.10361329998,139.22277980000007,644.2922394500004,150.21319204999972,367.5247756500001,1713.7562379000021
2014-01-24,6259.232519450002,21048.102636749984,138.60501475000007,644.4729157000003,149.84608844999974,367.4509231500001,1713.717993250002
2014-01-27,6251.470019450002,21026.324609399984,137.89929195000008,643.4948578000002,149.23321384999971,366.1436508000001,1710.137213200002
2014-01-28,6242.582519450002,21001.966113299983,137.19315565000005,642.4638061500002,148.66828464999972,365.1514892500001,1700.676098700002
2014-01-29,6233.395019450002,20977.307128899985,136.39906460000006,641.5146576000002,147.9891189999997,364.0091873000001,1696.3662537500018
2014-01-30,6226.022534100002,20957.803124999984,135.46142155000007,640.3005096500002,147.27643974999972,363.48725580000007,1690.031756700002
2014-01-31,6219.940039000002,20940.929101549984,134.64907415000008,638.6334747500002,146.71856774999972,362.8398147000001,1682.270214950002
2014-02-03,6210.457519500002,20912.027050799985,133.82013090000007,636.9375275000002,146.17342004999972,361.3356231000001,1673.2250245000018
2014-02-04,6202.390014600002,20887.961523499984,133.21439625000008,635.3090332500002,145.5996842499997,360.3878509000001,1662.4157349500015
2014-02-05,6194.780004800003,20864.54394539998,132.65243260000005,633.9961182500002,144.97870264999972,359.64192650000007,1651.3817688500014
2014-02-06,6188.177490150003,20844.412500049984,132.09254415000007,633.2276459500001,144.32420814999972,359.1348235000001,1643.1540833000013
2014-02-07,6182.764990150003,20825.316015699984,131.7583534000001,632.5386689000002,143.8724655999997,358.80005485000004,1636.9797364000012
2014-02-10,6171.799999900003,20785.318945349984,131.23082655000007,631.1438569000002,143.2070320999997,358.20432275,1632.4906006500012
2014-02-11,6162.842504750003,20751.84335944998,130.7835800000001,629.8188965500002,142.7303093499997,358.33729395,1627.9393250000012
2014-02-12,6150.997509650003,20709.79335944998,130.33467250000007,628.1277741000001,142.3131675999997,358.3052978,1620.6534668500012
2014-02-13,6135.107519450003,20656.20185549998,129.77187800000007,626.1740662000002,141.78210069999972,358.61055445,1613.5492737000013
2014-02-14,6124.442529250002,20621.361914099984,129.16427645000007,625.0562866500002,141.45696794999972,359.55095975000006,1607.2482361000013
2014-02-17,6112.910009750002,20584.31240239998,128.46623150000008,624.1095428500003,141.2111961499997,360.12698665000005,1601.8698852500013
2014-02-18,6103.575024400002,20553.46699224998,127.80842820000007,623.3531219500003,140.9273345999997,360.4519515500001,1597.4022766000012
2014-02-19,6094.265014650002,20522.732031299984,127.23256605000006,623.0134521500001,140.5249709999997,360.7177963000001,1592.155401600001
2014-02-20,6081.5550293000015,20480.88105474998,126.49531210000006,622.2064331000001,140.0199691499997,361.1240249500001,1586.872674550001
2014-02-21,6075.9900390500015,20459.240527399983,126.00118215000006,621.7728119000001,139.7879310499997,362.3943221500001,1582.1564636000007
2014-02-24,6078.502539050001,20464.440039099984,125.65267790000004,622.8231415000001,139.9741210999997,364.7724837500001,1581.300708000001
2014-02-25,6082.192529300001,20472.888085949984,125.27803570000006,624.1071411500001,140.0619407499997,366.8527526000001,1586.655151350001
2014-02-26,6088.120019550001,20489.872558599985,125.05710715000005,625.6465027000002,140.30910644999972,369.2874953500001,1586.186645450001
2014-02-27,6096.375000050002,20514.30957029999,125.07287180000003,627.8435272,140.7456428499997,371.22986445000015,1587.532434000001
2014-02-28,6105.747509800001,20544.623046899986,125.11187210000003,629.8237335000001,141.1416450499997,374.5483794500002,1585.273528950001
2014-03-03,6116.730029300002,20581.492578149984,125.23633805000004,631.7364868000001,141.6092140499997,378.20669095000017,1583.538110250001
2014-03-04,6131.582543950001,20631.382617199986,125.38134120000004,633.7166931,142.3176658499997,381.50798945000014,1582.474401750001
2014-03-05,6146.895043950001,20682.174121099983,125.60911445000006,635.2729156000001,143.2567214999997,384.19135585000015,1583.368402000001
2014-03-06,6165.137548800001,20742.330566449982,125.91011540000007,636.6508636000001,144.4972877499997,386.6925338500002,1583.882330200001
2014-03-07,6188.310034150001,20819.49199224998,126.41648480000006,639.7199462000001,146.2001487499997,389.1002059500002,1587.233648550001
2014-03-10,6212.500024400002,20899.52001959998,127.15518945000005,644.0826628500001,147.84377589999968,390.6733199500002,1592.6000487000008
2014-03-11,6234.960009750002,20972.672558649978,128.47453760000005,647.9539427500001,149.4609107499997,391.8279128500002,1596.233410500001
2014-03-12,6256.605004850002,21043.059082099975,129.60557475000005,651.8131743000001,150.95923304999968,392.4285720500002,1601.795818950001
2014-03-13,6281.205004850002,21122.122070399975,130.90103530000005,657.1057738000002,152.62648389999967,393.0218673500002,1606.8681944500008
2014-03-14,6303.997509700003,21194.271093799973,132.31141700000006,661.4588591500001,154.22426219999969,393.2409805000002,1611.4122984500011
2014-03-17,6325.542529200004,21261.55810549997,133.72802045000006,665.3975921,155.67603984999968,393.56843260000016,1614.8902952500011
2014-03-18,6345.020019400004,21321.47802734997,135.24579920000005,668.94365225,156.85171044999967,393.0686950500002,1622.527545000001
2014-03-19,6363.585009650003,21376.972460949975,136.76849135000006,672.2391752999999,158.11450344999966,392.71665800000017,1630.733703450001
2014-03-20,6383.1675048000025,21437.144921899973,138.26440085000007,675.48893115,159.47496794999967,392.11843565000015,1639.016351150001
2014-03-21,6400.055004800002,21489.794921899975,139.78127785000007,678.8350432,160.70389784999966,391.77132570000015,1648.240814050001
2014-03-24,6419.924999900004,21551.996972699977,141.37005845000007,682.6725981500001,162.15675809999965,391.52265020000016,1657.893157800001
2014-03-25,6439.410009650003,21612.133984449978,143.05854190000008,686.4812468000001,163.71854019999967,391.1459809000002,1668.5877012500011
2014-03-26,6457.540014500003,21667.549511799974,144.79699520000008,689.7888121500001,165.27051084999965,391.1681763500002,1681.641540400001
2014-03-27,6477.687524250002,21728.91845714997,146.8518402500001,693.1301024500001,166.84009164999966,390.9466233000001,1694.6212767500008
2014-03-28,6498.6350096000015,21789.911035249977,149.1490505500001,696.7604796500002,168.35885764999963,389.9791474000001,1710.9905638500009
2014-03-31,6522.772509600001,21861.891992249977,151.57977985000008,700.7401671500002,169.87696294999964,389.38580020000006,1729.613995250001
2014-04-01,6543.927490100002,21923.727441449977,153.7682610000001,703.9393340000001,170.96904364999963,388.9057694000001,1745.5554076000008
2014-04-02,6565.122485250002,21987.45898439998,156.0356217000001,706.9337310000001,171.98214789999966,389.1273728000001,1760.2705565500007
2014-04-03,6581.869995050001,22037.219042999983,158.1234841000001,709.4969237500002,172.68598394999964,389.2701966000001,1774.0988829500006
2014-04-04,6590.255004850001,22059.204589849982,159.9416375000001,710.1714477000002,172.88733894999967,389.0929337000001,1783.2850829000004
2014-04-07,6598.1449951,22079.635546899983,161.6726914500001,709.7330016500001,172.99699699999968,389.48682255000017,1788.2498839
2014-04-08,6607.302490249999,22105.487011749985,162.7998681500001,709.7426360500001,173.07457649999967,389.7847153000002,1795.4592527999998
2014-04-09,6621.2675049,22147.792968799982,164.34723220000006,710.5279754000001,173.41417839999968,391.3627594000002,1803.5124143999997
2014-04-10,6636.4324951,22194.82900394998,166.05871060000007,710.3858398,173.60707924999969,393.4701004000002,1813.6762937999997
2014-04-11,6650.037475599999,22235.78701179998,167.60653010000004,710.6749175500001,173.75552589999967,394.9644378500002,1823.1063292499996
2014-04-14,6663.642456099998,22276.74501964998,169.15434960000007,710.9639953000002,173.90397254999965,396.4587753000002,1832.5363646999995
2014-04-15,6674.464965899997,22309.361035299982,170.35049525000008,710.4797820500002,174.00940239999966,397.97033080000017,1835.3570067999995
2014-04-16,6682.027465899997,22331.579589999983,171.49110190000007,709.8775268000002,174.09826804999966,399.28989410000014,1838.4883971999993
2014-04-17,6696.842456099997,22376.017089999983,173.03596195000006,709.3234527000002,174.53624184999967,401.7221481000001,1843.0205505499994
2014-04-18,6711.152441449997,22419.77158219998,174.47065355000007,708.5935241000002,174.98267054999968,403.6891509500001,1846.9790100499995
2014-04-21,6722.859936549998,22455.23906264998,176.04806290000005,706.9457580000002,175.26335294999967,405.6881530000001,1851.8553772499995
2014-04-22,6734.139941449997,22490.39697279998,177.43723070000004,705.8568816500002,175.52677224999965,407.55672140000013,1855.3883484499995
2014-04-23,6746.109936599996,22529.458886899978,178.79248350000006,705.2281340500002,175.83037639999966,408.70882555000014,1857.5372924999997
2014-04-24,6756.062426849996,22562.56738299998,179.83134455000004,704.5656615000003,176.11637039999965,410.1046782000002,1859.7603393499999
2014-04-25,6760.404931749996,22579.972363499983,180.66580120000003,703.6719237000002,176.19608229999963,411.38233935000017,1860.9459716999997
2014-04-28,6763.257421999995,22592.23935569998,181.52393110000006,702.5348692500003,176.41082074999963,412.25879810000015,1859.9276733499998
2014-04-29,6762.967431749996,22593.226855699984,182.30762785000005,701.4604521500003,176.68483044999965,412.5443480500001,1859.2416382
2014-04-30,6760.159936599996,22586.542383049986,182.96180800000005,700.9497404500003,176.68731379999963,412.57634725000014,1858.7539917000001
2014-05-01,6758.174926799997,22581.978906449986,183.79216690000004,700.5883848500004,176.75539014999964,412.7437575000002,1857.9556030500003
2014-05-02,6758.197412149997,22584.198437699983,184.45408705000006,700.1860746500004,176.91019969999962,413.1992049000002,1855.8616394500004
2014-05-05,6758.412426799997,22589.281933799983,185.01016385000005,699.7693205000003,177.21558989999963,413.71372365000025,1855.5222168500004
